model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,17,semantic,51.908,0.0,0.0,0,1,1,112,356,356,43605295104,43605295104,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,18,semantic,50.0585,0.0,55.8336,0,1,0,91,280,347,26974617600,41428402176,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,19,multi-hop,52.229,56.7928,0.0,0,0,1,123,379,379,49421697024,49421697024,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,20,multi-hop,72.0419,82.4579,77.9731,0,0,0,140,396,396,53954740224,53954740224,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,21,multi-hop,50.4909,0.0,57.6702,0,1,0,74,318,330,34793127936,37468569600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,22,structural,59.2887,76.3131,74.3614,0,0,0,84,340,340,39773798400,39773798400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,23,semantic,58.4197,0.0,0.0,0,1,1,64,320,320,35232153600,35232153600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,24,semantic,48.1493,0.0,57.4817,0,1,0,44,227,300,17729273856,30965760000,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,25,multi-hop,65.6414,0.0,76.6344,0,1,0,104,360,360,44590694400,44590694400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,26,multi-hop,106.2952,0.0,125.9496,0,1,0,5,261,251,23437983744,21676376064,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,27,multi-hop,62.9788,75.7389,80.0048,0,0,0,110,366,366,46089437184,46089437184,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,28,semantic,36.7761,0.0,37.4629,0,1,0,2,7,7,16859136,16859136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,29,structural,36.7053,37.6153,0.0,0,0,1,26,83,58,2370256896,1157431296,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,30,multi-hop,0.0,0.0,80.2938,1,1,0,120,376,376,48642392064,48642392064,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,31,multi-hop,0.0,0.0,0.0,1,1,1,2,7,7,16859136,16859136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,32,semantic,62.5758,0.0,0.0,0,1,1,74,318,324,34793127936,36118462464,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,33,structural,93.4515,0.0,0.0,0,1,1,112,368,368,46594523136,46594523136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,34,structural,47.9703,54.0201,54.9096,0,0,0,108,364,364,45587103744,45587103744,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,35,semantic,63.2246,0.0,0.0,0,1,1,89,334,345,38382403584,40952217600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,36,structural,55.8952,0.0,0.0,0,1,1,105,361,345,44838764544,40952217600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,37,multi-hop,50.4106,0.0,55.2773,0,1,0,103,301,277,31172542464,26399686656,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,38,multi-hop,51.4878,0.0,0.0,0,1,1,128,384,323,50734301184,35895853056,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,39,multi-hop,46.3756,47.5291,51.1811,0,0,0,178,434,434,64806518784,64806518784,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,40,semantic,45.6594,0.0,0.0,0,1,1,36,113,113,4393353216,4393353216,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,41,multi-hop,63.4665,75.1888,75.0098,0,0,0,108,260,290,23258726400,28935782400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,42,semantic,49.3705,0.0,56.2623,0,1,0,103,338,359,39307247616,44343312384,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,43,semantic,65.106,0.0,80.933,0,1,0,94,350,350,42147840000,42147840000,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,44,multi-hop,37.4428,46.2699,41.3943,0,0,0,117,373,373,47869280256,47869280256,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,45,structural,62.8628,0.0,0.0,0,1,1,114,370,370,47102361600,47102361600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,46,structural,48.1951,55.9066,56.8236,0,0,0,44,227,300,17729273856,30965760000,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,47,semantic,72.6453,0.0,0.0,0,1,1,110,302,366,31380013056,46089437184,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,48,multi-hop,66.0411,0.0,77.7269,0,1,0,108,364,364,45587103744,45587103744,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,49,structural,68.5231,70.2136,77.0565,0,0,0,114,370,370,47102361600,47102361600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,50,multi-hop,47.314,0.0,0.0,0,1,1,81,231,226,18359599104,17573412864,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,51,structural,45.1044,52.033,47.142,0,0,0,107,363,363,45336969216,45336969216,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,52,semantic,49.2461,0.0,55.1887,0,1,0,100,348,356,41667526656,43605295104,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,53,structural,75.9061,90.7003,86.5065,0,0,0,6,41,38,578371584,496828416,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,54,structural,63.1189,70.3243,77.0667,0,0,0,102,259,340,23080157184,39773798400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,55,semantic,58.972,0.0,0.0,0,1,1,56,312,312,33492566016,33492566016,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,56,multi-hop,92.9497,0.0,105.1707,0,1,0,121,377,360,48901472256,44590694400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,57,structural,64.371,78.2768,81.9152,0,0,0,101,357,357,43850612736,43850612736,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,58,multi-hop,44.0099,0.0,54.5798,0,1,0,24,280,280,26974617600,26974617600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,59,semantic,66.3981,0.0,73.7695,0,1,0,99,355,297,43360665600,30349541376,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,60,semantic,43.2607,0.0,54.8531,0,1,0,11,195,267,13083033600,24527978496,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,61,structural,54.2408,59.2315,57.1598,0,0,0,150,406,406,56714133504,56714133504,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,62,semantic,88.4407,0.0,100.8542,0,1,0,130,386,386,51264159744,51264159744,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,63,multi-hop,47.3504,58.9974,58.5325,0,0,0,69,297,252,30349541376,21849440256,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,64,multi-hop,72.3689,0.0,0.0,0,1,1,145,401,378,55325835264,49161240576,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,65,multi-hop,76.1312,83.442,84.9852,0,0,0,6,41,38,578371584,496828416,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,66,multi-hop,0.0,0.0,0.0,1,1,1,125,198,317,13488685056,34574647296,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,67,semantic,58.5485,0.0,76.3058,0,1,0,28,273,284,25642745856,27750825984,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,68,structural,63.635,70.1119,69.3348,0,0,0,86,342,342,40243101696,40243101696,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,69,multi-hop,68.3491,0.0,78.6909,0,1,0,112,368,368,46594523136,46594523136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,70,structural,75.7273,101.9915,98.1898,0,0,0,12,268,268,24712052736,24712052736,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,71,multi-hop,44.6479,53.8189,52.8991,0,0,0,48,218,271,16351297536,25268404224,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,72,semantic,100.0845,0.0,0.0,0,1,1,126,382,382,50207195136,50207195136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,73,multi-hop,67.9655,0.0,0.0,0,1,1,136,392,392,52870250496,52870250496,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,74,multi-hop,61.2581,0.0,0.0,0,1,1,74,309,330,32851574784,37468569600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,75,structural,56.2402,59.1668,55.4522,0,0,0,110,366,366,46089437184,46089437184,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,76,multi-hop,60.4548,0.0,68.1833,0,1,0,124,378,380,49161240576,49682841600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,77,semantic,68.8221,0.0,76.6577,0,1,0,111,367,338,46341636096,39307247616,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,78,semantic,44.466,0.0,53.6547,0,1,0,46,146,302,7334068224,31380013056,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,79,semantic,46.6818,0.0,0.0,0,1,1,38,246,278,20821377024,26590642176,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,80,structural,65.7609,77.6398,78.6857,0,0,0,82,338,338,39307247616,39307247616,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,81,multi-hop,78.0214,99.7034,0.0,0,0,1,24,280,280,26974617600,26974617600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,82,multi-hop,67.0723,77.023,75.9241,0,0,0,102,340,309,39773798400,32851574784,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,83,structural,49.6539,77.6981,0.0,0,0,1,14,270,270,25082265600,25082265600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,84,semantic,62.4574,0.0,0.0,0,1,1,83,339,339,39540178944,39540178944,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,85,semantic,63.0783,0.0,0.0,0,1,1,92,348,326,41667526656,36565745664,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,86,multi-hop,60.8857,0.0,0.0,0,1,1,22,216,230,16052649984,18200985600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,87,multi-hop,67.1289,0.0,0.0,0,1,1,115,371,371,47357313024,47357313024,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,88,multi-hop,59.4175,77.8839,78.2021,0,0,0,26,282,282,27361345536,27361345536,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,89,multi-hop,60.757,0.0,0.0,0,1,1,86,266,342,24344592384,40243101696,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,90,semantic,73.7772,0.0,79.51,0,1,0,93,349,349,41907339264,41907339264,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,91,multi-hop,61.8312,76.8577,74.5418,0,0,0,80,336,336,38843449344,38843449344,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,92,semantic,102.1367,0.0,123.6708,0,1,0,5,261,251,23437983744,21676376064,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,93,semantic,0.0,0.0,0.0,1,1,1,101,357,330,43850612736,37468569600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,94,semantic,69.2116,0.0,74.7913,0,1,0,128,384,314,50734301184,33923334144,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,95,semantic,63.9025,0.0,74.5814,0,1,0,102,340,309,39773798400,32851574784,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,96,multi-hop,0.0,75.7608,0.0,1,0,1,109,365,365,45837926400,45837926400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,97,structural,65.6365,0.0,76.5486,0,1,0,85,341,341,40008105984,40008105984,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,98,multi-hop,47.7533,0.0,0.0,0,1,1,74,238,303,19489161216,31588171776,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,99,semantic,67.6264,0.0,0.0,0,1,1,115,371,371,47357313024,47357313024,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,100,semantic,90.7392,0.0,101.3053,0,1,0,134,390,390,52332134400,52332134400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,101,multi-hop,86.2096,106.4418,106.5469,0,0,0,39,295,295,29942169600,29942169600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,102,multi-hop,99.4291,0.0,104.6924,0,1,0,152,408,408,57274269696,57274269696,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,103,semantic,60.1272,0.0,0.0,0,1,1,79,335,315,38612582400,34139750400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,104,multi-hop,67.827,0.0,0.0,0,1,1,106,362,360,45087522816,44590694400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,105,semantic,68.567,0.0,80.7894,0,1,0,141,397,397,54227582976,54227582976,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,106,semantic,61.1564,0.0,0.0,0,1,1,104,333,287,38152912896,28340207616,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,107,structural,70.8576,71.5573,69.9849,0,0,0,2,7,7,16859136,16859136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,108,structural,41.966,0.0,0.0,0,1,1,108,259,259,23080157184,23080157184,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,109,multi-hop,64.4865,0.0,0.0,0,1,1,87,343,343,40478785536,40478785536,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,110,multi-hop,60.1025,79.42,0.0,0,0,1,59,315,315,34139750400,34139750400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,111,multi-hop,40.6772,45.6267,48.2736,0,0,0,110,366,366,46089437184,46089437184,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,112,semantic,66.5473,0.0,73.9534,0,1,0,110,366,366,46089437184,46089437184,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,113,multi-hop,46.5645,0.0,0.0,0,1,1,96,230,230,18200985600,18200985600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,114,multi-hop,80.1808,0.0,95.6407,0,1,0,47,303,245,31588171776,20652441600,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,115,multi-hop,87.6642,101.1018,96.9901,0,0,0,23,113,88,4393353216,2664431616,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,116,semantic,56.7093,0.0,75.2108,0,1,0,28,273,284,25642745856,27750825984,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,117,multi-hop,74.5743,0.0,76.6313,0,1,0,124,369,267,46848098304,24527978496,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,118,multi-hop,55.3285,0.0,72.1826,0,1,0,62,318,318,34793127936,34793127936,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,119,multi-hop,61.219,73.8058,77.266,0,0,0,87,310,331,33064550400,37695995904,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,120,structural,52.1135,65.9014,0.0,0,0,1,56,302,312,31380013056,33492566016,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,121,multi-hop,96.6742,0.0,105.6054,0,1,0,150,406,406,56714133504,56714133504,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,122,semantic,61.2174,0.0,0.0,0,1,1,108,364,364,45587103744,45587103744,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,123,semantic,71.6429,0.0,0.0,0,1,1,146,402,402,55602118656,55602118656,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,124,multi-hop,63.4786,0.0,0.0,0,1,1,92,348,348,41667526656,41667526656,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,125,semantic,64.9209,0.0,0.0,0,1,1,97,271,271,25268404224,25268404224,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,126,semantic,94.3646,0.0,102.281,0,1,0,123,379,379,49421697024,49421697024,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,127,multi-hop,49.2592,49.1459,49.5235,0,0,0,2,7,7,16859136,16859136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,128,multi-hop,50.2339,59.8746,56.9549,0,0,0,95,344,306,40715157504,32216776704,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,129,structural,59.9846,61.465,59.8185,0,0,0,134,390,390,52332134400,52332134400,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,130,semantic,72.1219,0.0,76.243,0,1,0,115,371,371,47357313024,47357313024,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,131,semantic,92.2319,0.0,101.4055,0,1,0,118,374,374,48126296064,48126296064,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,132,semantic,104.8651,0.0,128.5397,0,1,0,55,311,311,33278214144,33278214144,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,133,multi-hop,61.2062,0.0,74.2895,0,1,0,102,340,309,39773798400,32851574784,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,134,structural,65.1446,75.4813,71.4954,0,0,0,100,356,329,43605295104,37241831424,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,135,multi-hop,103.78,0.0,112.0997,0,1,0,148,404,404,56156749824,56156749824,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,136,semantic,45.4859,0.0,52.9099,0,1,0,72,255,318,22372761600,34793127936,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,137,semantic,43.7237,0.0,0.0,0,1,1,16,139,257,6647660544,22725083136,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,138,semantic,57.5581,0.0,72.6863,0,1,0,86,337,338,39075004416,39307247616,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,139,multi-hop,67.3093,78.1345,79.4989,0,0,0,122,378,378,49161240576,49161240576,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,140,structural,0.0,107.1533,0.0,1,0,1,27,283,283,27555741696,27555741696,6.274,0.145
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,MultiFieldQA-en,3,16,141,semantic,64.952,0.0,79.318,0,1,0,103,359,330,44343312384,37468569600,6.274,0.145
